"hash","LR","pred_multi100"
"c0d57bec2ffb90bc6291e132ecb80eda",0.5,0.689986
"c0d57bec2ffb90bc6291e132ecb80eda",1,0.666945
"c0d57bec2ffb90bc6291e132ecb80eda",1.5,0.647753
"c0d57bec2ffb90bc6291e132ecb80eda",2,0.632819
"c0d57bec2ffb90bc6291e132ecb80eda",2.5,0.622418
"c0d57bec2ffb90bc6291e132ecb80eda",3,0.616718
"c0d57bec2ffb90bc6291e132ecb80eda",3.5,0.615802
"c0d57bec2ffb90bc6291e132ecb80eda",4,0.619682
"c0d57bec2ffb90bc6291e132ecb80eda",4.5,0.628304
"c0d57bec2ffb90bc6291e132ecb80eda",5,0.641533
"c0d57bec2ffb90bc6291e132ecb80eda",5.5,0.659141
"c0d57bec2ffb90bc6291e132ecb80eda",6,0.680772
"c0d57bec2ffb90bc6291e132ecb80eda",6.5,0.705917
"c0d57bec2ffb90bc6291e132ecb80eda",7,0.733897
"c0d57bec2ffb90bc6291e132ecb80eda",7.5,0.76386
"c0d57bec2ffb90bc6291e132ecb80eda",8,0.794807
"c0d57bec2ffb90bc6291e132ecb80eda",8.5,0.825656
"c0d57bec2ffb90bc6291e132ecb80eda",9,0.855333
"c0d57bec2ffb90bc6291e132ecb80eda",9.5,0.882876
"c0d57bec2ffb90bc6291e132ecb80eda",10,0.907535
"d0692cdba6d54bcc7c82cf05a7532f9b",0,0.445413
"d0692cdba6d54bcc7c82cf05a7532f9b",0.5,0.376493
"d0692cdba6d54bcc7c82cf05a7532f9b",1,0.321261
"d0692cdba6d54bcc7c82cf05a7532f9b",1.5,0.279818
"d0692cdba6d54bcc7c82cf05a7532f9b",2,0.251128
"d0692cdba6d54bcc7c82cf05a7532f9b",2.5,0.233866
"d0692cdba6d54bcc7c82cf05a7532f9b",3,0.226986
"d0692cdba6d54bcc7c82cf05a7532f9b",3.5,0.230023
"d0692cdba6d54bcc7c82cf05a7532f9b",4,0.243187
"d0692cdba6d54bcc7c82cf05a7532f9b",4.5,0.267319
"d0692cdba6d54bcc7c82cf05a7532f9b",5,0.30369
"d0692cdba6d54bcc7c82cf05a7532f9b",5.5,0.353535
"d0692cdba6d54bcc7c82cf05a7532f9b",6,0.417299
"d0692cdba6d54bcc7c82cf05a7532f9b",6.5,0.493766
"d0692cdba6d54bcc7c82cf05a7532f9b",7,0.579634
"d0692cdba6d54bcc7c82cf05a7532f9b",7.5,0.670118
"d0692cdba6d54bcc7c82cf05a7532f9b",8,0.75997
"d0692cdba6d54bcc7c82cf05a7532f9b",8.5,0.842997
"d0692cdba6d54bcc7c82cf05a7532f9b",9,0.910879
"d0692cdba6d54bcc7c82cf05a7532f9b",9.5,0.956866
"d0692cdba6d54bcc7c82cf05a7532f9b",10,0.98197
"47796a23ddaef97745fc442aaa14dfcf",0,0.862213
"47796a23ddaef97745fc442aaa14dfcf",0.5,0.84888
"47796a23ddaef97745fc442aaa14dfcf",1,0.836467
"47796a23ddaef97745fc442aaa14dfcf",1.5,0.825311
"47796a23ddaef97745fc442aaa14dfcf",2,0.815711
"47796a23ddaef97745fc442aaa14dfcf",2.5,0.807921
"47796a23ddaef97745fc442aaa14dfcf",3,0.802144
"47796a23ddaef97745fc442aaa14dfcf",3.5,0.798527
"47796a23ddaef97745fc442aaa14dfcf",4,0.797161
"47796a23ddaef97745fc442aaa14dfcf",4.5,0.798081
"47796a23ddaef97745fc442aaa14dfcf",5,0.801263
"47796a23ddaef97745fc442aaa14dfcf",5.5,0.806627
"47796a23ddaef97745fc442aaa14dfcf",6,0.814037
"47796a23ddaef97745fc442aaa14dfcf",6.5,0.823301
"47796a23ddaef97745fc442aaa14dfcf",7,0.834175
"47796a23ddaef97745fc442aaa14dfcf",7.5,0.846368
"47796a23ddaef97745fc442aaa14dfcf",8,0.859548
"47796a23ddaef97745fc442aaa14dfcf",8.5,0.87336
"47796a23ddaef97745fc442aaa14dfcf",9,0.887432
"47796a23ddaef97745fc442aaa14dfcf",9.5,0.901403
"47796a23ddaef97745fc442aaa14dfcf",10,0.914934
"cbd51314fd1630167dcedf735adddb47",0,0.901281
"cbd51314fd1630167dcedf735adddb47",0.5,0.887399
"cbd51314fd1630167dcedf735adddb47",1,0.873935
"cbd51314fd1630167dcedf735adddb47",1.5,0.861375
"cbd51314fd1630167dcedf735adddb47",2,0.850185
"cbd51314fd1630167dcedf735adddb47",2.5,0.840782
"cbd51314fd1630167dcedf735adddb47",3,0.833512
"cbd51314fd1630167dcedf735adddb47",3.5,0.828642
"cbd51314fd1630167dcedf735adddb47",4,0.826347
"cbd51314fd1630167dcedf735adddb47",4.5,0.82671
"cbd51314fd1630167dcedf735adddb47",5,0.829718
"cbd51314fd1630167dcedf735adddb47",5.5,0.835263
"cbd51314fd1630167dcedf735adddb47",6,0.843143
"cbd51314fd1630167dcedf735adddb47",6.5,0.85307
"cbd51314fd1630167dcedf735adddb47",7,0.864676
"cbd51314fd1630167dcedf735adddb47",7.5,0.87753
"cbd51314fd1630167dcedf735adddb47",8,0.891157
"cbd51314fd1630167dcedf735adddb47",8.5,0.905067
"cbd51314fd1630167dcedf735adddb47",9,0.918786
"cbd51314fd1630167dcedf735adddb47",9.5,0.931888
"cbd51314fd1630167dcedf735adddb47",10,0.944018
"8e9a53d7044eb168375ada7afe2f7a23",0,0.886308
"8e9a53d7044eb168375ada7afe2f7a23",0.5,0.854736
"8e9a53d7044eb168375ada7afe2f7a23",1,0.825118
"8e9a53d7044eb168375ada7afe2f7a23",1.5,0.800105
"8e9a53d7044eb168375ada7afe2f7a23",2,0.781741
"8e9a53d7044eb168375ada7afe2f7a23",2.5,0.771394
"8e9a53d7044eb168375ada7afe2f7a23",3,0.769786
"8e9a53d7044eb168375ada7afe2f7a23",3.5,0.777025
"8e9a53d7044eb168375ada7afe2f7a23",4,0.792614
"8e9a53d7044eb168375ada7afe2f7a23",4.5,0.815425
"8e9a53d7044eb168375ada7afe2f7a23",5,0.843656
"8e9a53d7044eb168375ada7afe2f7a23",5.5,0.874858
"8e9a53d7044eb168375ada7afe2f7a23",6,0.906112
"8e9a53d7044eb168375ada7afe2f7a23",6.5,0.934486
"8e9a53d7044eb168375ada7afe2f7a23",7,0.957721
"8e9a53d7044eb168375ada7afe2f7a23",7.5,0.974823
"8e9a53d7044eb168375ada7afe2f7a23",8,0.986148
"8e9a53d7044eb168375ada7afe2f7a23",8.5,0.992935
"8e9a53d7044eb168375ada7afe2f7a23",9,0.996646
"8e9a53d7044eb168375ada7afe2f7a23",9.5,0.998514
"8e9a53d7044eb168375ada7afe2f7a23",10,0.999384
"1edd1298759175e540fd86d91fc4a81f",0,0.244537
"1edd1298759175e540fd86d91fc4a81f",0.5,0.261988
"1edd1298759175e540fd86d91fc4a81f",1,0.27823
"1edd1298759175e540fd86d91fc4a81f",1.5,0.293027
"1edd1298759175e540fd86d91fc4a81f",2,0.306175
"1edd1298759175e540fd86d91fc4a81f",2.5,0.317506
"1edd1298759175e540fd86d91fc4a81f",3,0.326887
"1edd1298759175e540fd86d91fc4a81f",3.5,0.334215
"1edd1298759175e540fd86d91fc4a81f",4,0.339414
"1edd1298759175e540fd86d91fc4a81f",4.5,0.342434
"1edd1298759175e540fd86d91fc4a81f",5,0.343247
"1edd1298759175e540fd86d91fc4a81f",5.5,0.341844
"1edd1298759175e540fd86d91fc4a81f",6,0.338239
"1edd1298759175e540fd86d91fc4a81f",6.5,0.332466
"1edd1298759175e540fd86d91fc4a81f",7,0.324582
"1edd1298759175e540fd86d91fc4a81f",7.5,0.314669
"1edd1298759175e540fd86d91fc4a81f",8,0.302839
"1edd1298759175e540fd86d91fc4a81f",8.5,0.289233
"1edd1298759175e540fd86d91fc4a81f",9,0.27403
"1edd1298759175e540fd86d91fc4a81f",9.5,0.25744
"1edd1298759175e540fd86d91fc4a81f",10,0.239712
"05f230fe7eb4518aa15d8dd8a9255b50",0,0.261442
"05f230fe7eb4518aa15d8dd8a9255b50",0.5,0.274638
"05f230fe7eb4518aa15d8dd8a9255b50",1,0.286877
"05f230fe7eb4518aa15d8dd8a9255b50",1.5,0.298043
"05f230fe7eb4518aa15d8dd8a9255b50",2,0.308037
"05f230fe7eb4518aa15d8dd8a9255b50",2.5,0.316774
"05f230fe7eb4518aa15d8dd8a9255b50",3,0.324185
"05f230fe7eb4518aa15d8dd8a9255b50",3.5,0.330214
"05f230fe7eb4518aa15d8dd8a9255b50",4,0.334818
"05f230fe7eb4518aa15d8dd8a9255b50",4.5,0.337966
"05f230fe7eb4518aa15d8dd8a9255b50",5,0.339638
"05f230fe7eb4518aa15d8dd8a9255b50",5.5,0.339822
"05f230fe7eb4518aa15d8dd8a9255b50",6,0.338517
"05f230fe7eb4518aa15d8dd8a9255b50",6.5,0.335732
"05f230fe7eb4518aa15d8dd8a9255b50",7,0.331485
"05f230fe7eb4518aa15d8dd8a9255b50",7.5,0.325804
"05f230fe7eb4518aa15d8dd8a9255b50",8,0.31873
"05f230fe7eb4518aa15d8dd8a9255b50",8.5,0.310314
"05f230fe7eb4518aa15d8dd8a9255b50",9,0.300624
"05f230fe7eb4518aa15d8dd8a9255b50",9.5,0.289738
"05f230fe7eb4518aa15d8dd8a9255b50",10,0.277754
"fbb761902402701bea6c7ee76bbda487",0,0.803515
"fbb761902402701bea6c7ee76bbda487",0.5,0.743846
"fbb761902402701bea6c7ee76bbda487",1,0.682012
"fbb761902402701bea6c7ee76bbda487",1.5,0.622098
"fbb761902402701bea6c7ee76bbda487",2,0.567486
"fbb761902402701bea6c7ee76bbda487",2.5,0.520474
"fbb761902402701bea6c7ee76bbda487",3,0.482305
"fbb761902402701bea6c7ee76bbda487",3.5,0.453442
"fbb761902402701bea6c7ee76bbda487",4,0.433896
"fbb761902402701bea6c7ee76bbda487",4.5,0.423509
"fbb761902402701bea6c7ee76bbda487",5,0.422142
"fbb761902402701bea6c7ee76bbda487",5.5,0.429773
"fbb761902402701bea6c7ee76bbda487",6,0.446512
"fbb761902402701bea6c7ee76bbda487",6.5,0.472527
"fbb761902402701bea6c7ee76bbda487",7,0.507885
"fbb761902402701bea6c7ee76bbda487",7.5,0.552294
"fbb761902402701bea6c7ee76bbda487",8,0.604783
"fbb761902402701bea6c7ee76bbda487",8.5,0.663395
"fbb761902402701bea6c7ee76bbda487",9,0.725058
"fbb761902402701bea6c7ee76bbda487",9.5,0.78583
"fbb761902402701bea6c7ee76bbda487",10,0.841601
"13eb158569ee63ba4730b2ecf117d03c",0,0.376359
"13eb158569ee63ba4730b2ecf117d03c",0.5,0.390148
"13eb158569ee63ba4730b2ecf117d03c",1,0.400717
"13eb158569ee63ba4730b2ecf117d03c",1.5,0.407966
"13eb158569ee63ba4730b2ecf117d03c",2,0.411834
"13eb158569ee63ba4730b2ecf117d03c",2.5,0.41229
"13eb158569ee63ba4730b2ecf117d03c",3,0.409331
"13eb158569ee63ba4730b2ecf117d03c",3.5,0.40298
"13eb158569ee63ba4730b2ecf117d03c",4,0.393289
"13eb158569ee63ba4730b2ecf117d03c",4.5,0.380348
"13eb158569ee63ba4730b2ecf117d03c",5,0.364293
"13eb158569ee63ba4730b2ecf117d03c",5.5,0.345323
"13eb158569ee63ba4730b2ecf117d03c",6,0.323715
"13eb158569ee63ba4730b2ecf117d03c",6.5,0.299826
"13eb158569ee63ba4730b2ecf117d03c",7,0.274112
"13eb158569ee63ba4730b2ecf117d03c",7.5,0.247113
"13eb158569ee63ba4730b2ecf117d03c",8,0.219449
"13eb158569ee63ba4730b2ecf117d03c",8.5,0.191787
"13eb158569ee63ba4730b2ecf117d03c",9,0.164804
"13eb158569ee63ba4730b2ecf117d03c",9.5,0.13914
"13eb158569ee63ba4730b2ecf117d03c",10,0.115353
"ab78c0a0cd6f6bda69f065bf8980b8d3",0,0.272615
"ab78c0a0cd6f6bda69f065bf8980b8d3",0.5,0.255498
"ab78c0a0cd6f6bda69f065bf8980b8d3",1,0.242969
"ab78c0a0cd6f6bda69f065bf8980b8d3",1.5,0.234666
"ab78c0a0cd6f6bda69f065bf8980b8d3",2,0.230332
"ab78c0a0cd6f6bda69f065bf8980b8d3",2.5,0.229828
"ab78c0a0cd6f6bda69f065bf8980b8d3",3,0.233139
"ab78c0a0cd6f6bda69f065bf8980b8d3",3.5,0.240369
"ab78c0a0cd6f6bda69f065bf8980b8d3",4,0.251747
"ab78c0a0cd6f6bda69f065bf8980b8d3",4.5,0.267608
"ab78c0a0cd6f6bda69f065bf8980b8d3",5,0.288379
"ab78c0a0cd6f6bda69f065bf8980b8d3",5.5,0.314544
"ab78c0a0cd6f6bda69f065bf8980b8d3",6,0.346577
"ab78c0a0cd6f6bda69f065bf8980b8d3",6.5,0.384857
"ab78c0a0cd6f6bda69f065bf8980b8d3",7,0.429531
"ab78c0a0cd6f6bda69f065bf8980b8d3",7.5,0.480367
"ab78c0a0cd6f6bda69f065bf8980b8d3",8,0.536597
"ab78c0a0cd6f6bda69f065bf8980b8d3",8.5,0.596806
"ab78c0a0cd6f6bda69f065bf8980b8d3",9,0.658934
"ab78c0a0cd6f6bda69f065bf8980b8d3",9.5,0.720421
"ab78c0a0cd6f6bda69f065bf8980b8d3",10,0.778528
"3a2d67df382c650d0f27c54718d1ed87",0,0.432778
"3a2d67df382c650d0f27c54718d1ed87",0.5,0.387504
"3a2d67df382c650d0f27c54718d1ed87",1,0.351377
"3a2d67df382c650d0f27c54718d1ed87",1.5,0.323943
"3a2d67df382c650d0f27c54718d1ed87",2,0.304575
"3a2d67df382c650d0f27c54718d1ed87",2.5,0.292685
"3a2d67df382c650d0f27c54718d1ed87",3,0.287854
"3a2d67df382c650d0f27c54718d1ed87",3.5,0.2899
"3a2d67df382c650d0f27c54718d1ed87",4,0.298902
"3a2d67df382c650d0f27c54718d1ed87",4.5,0.315188
"3a2d67df382c650d0f27c54718d1ed87",5,0.339288
"3a2d67df382c650d0f27c54718d1ed87",5.5,0.371835
"3a2d67df382c650d0f27c54718d1ed87",6,0.413384
"3a2d67df382c650d0f27c54718d1ed87",6.5,0.464143
"3a2d67df382c650d0f27c54718d1ed87",7,0.523617
"3a2d67df382c650d0f27c54718d1ed87",7.5,0.590258
"3a2d67df382c650d0f27c54718d1ed87",8,0.661241
"3a2d67df382c650d0f27c54718d1ed87",8.5,0.732575
"3a2d67df382c650d0f27c54718d1ed87",9,0.799647
"3a2d67df382c650d0f27c54718d1ed87",9.5,0.858192
"3a2d67df382c650d0f27c54718d1ed87",10,0.905362
"ac465b73e46a99bb5c1bd7c2d3f53472",0,0.201205
"ac465b73e46a99bb5c1bd7c2d3f53472",0.5,0.205849
"ac465b73e46a99bb5c1bd7c2d3f53472",1,0.211375
"ac465b73e46a99bb5c1bd7c2d3f53472",1.5,0.217829
"ac465b73e46a99bb5c1bd7c2d3f53472",2,0.225265
"ac465b73e46a99bb5c1bd7c2d3f53472",2.5,0.23374
"ac465b73e46a99bb5c1bd7c2d3f53472",3,0.243319
"ac465b73e46a99bb5c1bd7c2d3f53472",3.5,0.254071
"ac465b73e46a99bb5c1bd7c2d3f53472",4,0.266069
"ac465b73e46a99bb5c1bd7c2d3f53472",4.5,0.279387
"ac465b73e46a99bb5c1bd7c2d3f53472",5,0.2941
"ac465b73e46a99bb5c1bd7c2d3f53472",5.5,0.310279
"ac465b73e46a99bb5c1bd7c2d3f53472",6,0.32799
"ac465b73e46a99bb5c1bd7c2d3f53472",6.5,0.347288
"ac465b73e46a99bb5c1bd7c2d3f53472",7,0.368212
"ac465b73e46a99bb5c1bd7c2d3f53472",7.5,0.390781
"ac465b73e46a99bb5c1bd7c2d3f53472",8,0.414986
"ac465b73e46a99bb5c1bd7c2d3f53472",8.5,0.440786
"ac465b73e46a99bb5c1bd7c2d3f53472",9,0.468101
"ac465b73e46a99bb5c1bd7c2d3f53472",9.5,0.496805
"ac465b73e46a99bb5c1bd7c2d3f53472",10,0.526727
"e49114f6ca83bfe7f5f60fba042bd86b",0,0.400357
"e49114f6ca83bfe7f5f60fba042bd86b",0.5,0.363671
"e49114f6ca83bfe7f5f60fba042bd86b",1,0.333933
"e49114f6ca83bfe7f5f60fba042bd86b",1.5,0.310705
"e49114f6ca83bfe7f5f60fba042bd86b",2,0.29349
"e49114f6ca83bfe7f5f60fba042bd86b",2.5,0.281838
"e49114f6ca83bfe7f5f60fba042bd86b",3,0.275409
"e49114f6ca83bfe7f5f60fba042bd86b",3.5,0.274001
"e49114f6ca83bfe7f5f60fba042bd86b",4,0.277569
"e49114f6ca83bfe7f5f60fba042bd86b",4.5,0.286226
"e49114f6ca83bfe7f5f60fba042bd86b",5,0.300237
"e49114f6ca83bfe7f5f60fba042bd86b",5.5,0.319996
"e49114f6ca83bfe7f5f60fba042bd86b",6,0.345983
"e49114f6ca83bfe7f5f60fba042bd86b",6.5,0.378683
"e49114f6ca83bfe7f5f60fba042bd86b",7,0.41847
"e49114f6ca83bfe7f5f60fba042bd86b",7.5,0.465425
"e49114f6ca83bfe7f5f60fba042bd86b",8,0.519127
"e49114f6ca83bfe7f5f60fba042bd86b",8.5,0.578438
"e49114f6ca83bfe7f5f60fba042bd86b",9,0.641371
"e49114f6ca83bfe7f5f60fba042bd86b",9.5,0.705159
"e49114f6ca83bfe7f5f60fba042bd86b",10,0.76657
"3984f5a60a7edf96c1ea404cfdb8793c",0,0.441286
"3984f5a60a7edf96c1ea404cfdb8793c",0.5,0.437034
"3984f5a60a7edf96c1ea404cfdb8793c",1,0.434433
"3984f5a60a7edf96c1ea404cfdb8793c",1.5,0.433476
"3984f5a60a7edf96c1ea404cfdb8793c",2,0.43416
"3984f5a60a7edf96c1ea404cfdb8793c",2.5,0.436488
"3984f5a60a7edf96c1ea404cfdb8793c",3,0.440466
"3984f5a60a7edf96c1ea404cfdb8793c",3.5,0.446101
"3984f5a60a7edf96c1ea404cfdb8793c",4,0.453407
"3984f5a60a7edf96c1ea404cfdb8793c",4.5,0.462393
"3984f5a60a7edf96c1ea404cfdb8793c",5,0.47307
"3984f5a60a7edf96c1ea404cfdb8793c",5.5,0.485442
"3984f5a60a7edf96c1ea404cfdb8793c",6,0.499502
"3984f5a60a7edf96c1ea404cfdb8793c",6.5,0.515235
"3984f5a60a7edf96c1ea404cfdb8793c",7,0.532604
"3984f5a60a7edf96c1ea404cfdb8793c",7.5,0.551553
"3984f5a60a7edf96c1ea404cfdb8793c",8,0.571995
"3984f5a60a7edf96c1ea404cfdb8793c",8.5,0.593817
"3984f5a60a7edf96c1ea404cfdb8793c",9,0.616866
"3984f5a60a7edf96c1ea404cfdb8793c",9.5,0.640955
"3984f5a60a7edf96c1ea404cfdb8793c",10,0.665859
"4ecc7a3ba783beafe2e299172d65805d",0,0.479486
"4ecc7a3ba783beafe2e299172d65805d",0.5,0.463213
"4ecc7a3ba783beafe2e299172d65805d",1,0.448951
"4ecc7a3ba783beafe2e299172d65805d",1.5,0.436695
"4ecc7a3ba783beafe2e299172d65805d",2,0.426427
"4ecc7a3ba783beafe2e299172d65805d",2.5,0.418123
"4ecc7a3ba783beafe2e299172d65805d",3,0.411758
"4ecc7a3ba783beafe2e299172d65805d",3.5,0.407309
"4ecc7a3ba783beafe2e299172d65805d",4,0.404759
"4ecc7a3ba783beafe2e299172d65805d",4.5,0.404096
"4ecc7a3ba783beafe2e299172d65805d",5,0.405318
"4ecc7a3ba783beafe2e299172d65805d",5.5,0.408429
"4ecc7a3ba783beafe2e299172d65805d",6,0.413444
"4ecc7a3ba783beafe2e299172d65805d",6.5,0.420381
"4ecc7a3ba783beafe2e299172d65805d",7,0.429264
"4ecc7a3ba783beafe2e299172d65805d",7.5,0.440119
"4ecc7a3ba783beafe2e299172d65805d",8,0.452968
"4ecc7a3ba783beafe2e299172d65805d",8.5,0.467826
"4ecc7a3ba783beafe2e299172d65805d",9,0.484694
"4ecc7a3ba783beafe2e299172d65805d",9.5,0.503551
"4ecc7a3ba783beafe2e299172d65805d",10,0.524349
"55a54212e01d370d2744d010a5bfe225",0,0.452197
"55a54212e01d370d2744d010a5bfe225",0.5,0.436656
"55a54212e01d370d2744d010a5bfe225",1,0.424421
"55a54212e01d370d2744d010a5bfe225",1.5,0.415441
"55a54212e01d370d2744d010a5bfe225",2,0.409668
"55a54212e01d370d2744d010a5bfe225",2.5,0.407067
"55a54212e01d370d2744d010a5bfe225",3,0.407618
"55a54212e01d370d2744d010a5bfe225",3.5,0.411326
"55a54212e01d370d2744d010a5bfe225",4,0.418216
"55a54212e01d370d2744d010a5bfe225",4.5,0.428329
"55a54212e01d370d2744d010a5bfe225",5,0.441716
"55a54212e01d370d2744d010a5bfe225",5.5,0.458423
"55a54212e01d370d2744d010a5bfe225",6,0.478475
"55a54212e01d370d2744d010a5bfe225",6.5,0.501854
"55a54212e01d370d2744d010a5bfe225",7,0.528476
"55a54212e01d370d2744d010a5bfe225",7.5,0.558157
"55a54212e01d370d2744d010a5bfe225",8,0.590594
"55a54212e01d370d2744d010a5bfe225",8.5,0.625337
"55a54212e01d370d2744d010a5bfe225",9,0.661788
"55a54212e01d370d2744d010a5bfe225",9.5,0.699202
"55a54212e01d370d2744d010a5bfe225",10,0.736728
"802ebad26a920809e57df5fe9ff0ba29",0,0.498248
"802ebad26a920809e57df5fe9ff0ba29",0.5,0.511766
"802ebad26a920809e57df5fe9ff0ba29",1,0.524762
"802ebad26a920809e57df5fe9ff0ba29",1.5,0.537223
"802ebad26a920809e57df5fe9ff0ba29",2,0.549137
"802ebad26a920809e57df5fe9ff0ba29",2.5,0.560498
"802ebad26a920809e57df5fe9ff0ba29",3,0.571302
"802ebad26a920809e57df5fe9ff0ba29",3.5,0.581548
"802ebad26a920809e57df5fe9ff0ba29",4,0.591236
"802ebad26a920809e57df5fe9ff0ba29",4.5,0.60037
"802ebad26a920809e57df5fe9ff0ba29",5,0.608955
"802ebad26a920809e57df5fe9ff0ba29",5.5,0.616996
"802ebad26a920809e57df5fe9ff0ba29",6,0.624501
"802ebad26a920809e57df5fe9ff0ba29",6.5,0.631477
"802ebad26a920809e57df5fe9ff0ba29",7,0.637932
"802ebad26a920809e57df5fe9ff0ba29",7.5,0.643875
"802ebad26a920809e57df5fe9ff0ba29",8,0.649314
"802ebad26a920809e57df5fe9ff0ba29",8.5,0.654258
"802ebad26a920809e57df5fe9ff0ba29",9,0.658715
"802ebad26a920809e57df5fe9ff0ba29",9.5,0.662693
"802ebad26a920809e57df5fe9ff0ba29",10,0.666198
"ce2100896561d5e109c74f41565d2623",0,0.021413
"ce2100896561d5e109c74f41565d2623",0.5,0.033589
"ce2100896561d5e109c74f41565d2623",1,0.050147
"ce2100896561d5e109c74f41565d2623",1.5,0.071229
"ce2100896561d5e109c74f41565d2623",2,0.096303
"ce2100896561d5e109c74f41565d2623",2.5,0.124132
"ce2100896561d5e109c74f41565d2623",3,0.152925
"ce2100896561d5e109c74f41565d2623",3.5,0.18063
"ce2100896561d5e109c74f41565d2623",4,0.205239
"ce2100896561d5e109c74f41565d2623",4.5,0.225034
"ce2100896561d5e109c74f41565d2623",5,0.238709
"ce2100896561d5e109c74f41565d2623",5.5,0.245418
"ce2100896561d5e109c74f41565d2623",6,0.244763
"ce2100896561d5e109c74f41565d2623",6.5,0.236783
"ce2100896561d5e109c74f41565d2623",7,0.221952
"ce2100896561d5e109c74f41565d2623",7.5,0.2012
"ce2100896561d5e109c74f41565d2623",8,0.175909
"ce2100896561d5e109c74f41565d2623",8.5,0.147861
"ce2100896561d5e109c74f41565d2623",9,0.119092
"ce2100896561d5e109c74f41565d2623",9.5,0.091632
"ce2100896561d5e109c74f41565d2623",10,0.067192
"972fddecf4c6292de29d9b0ebff13ce5",0,0.34302
"972fddecf4c6292de29d9b0ebff13ce5",0.5,0.299565
"972fddecf4c6292de29d9b0ebff13ce5",1,0.261127
"972fddecf4c6292de29d9b0ebff13ce5",1.5,0.227556
"972fddecf4c6292de29d9b0ebff13ce5",2,0.198559
"972fddecf4c6292de29d9b0ebff13ce5",2.5,0.17375
"972fddecf4c6292de29d9b0ebff13ce5",3,0.152694
"972fddecf4c6292de29d9b0ebff13ce5",3.5,0.134948
"972fddecf4c6292de29d9b0ebff13ce5",4,0.120083
"972fddecf4c6292de29d9b0ebff13ce5",4.5,0.107702
"972fddecf4c6292de29d9b0ebff13ce5",5,0.097453
"972fddecf4c6292de29d9b0ebff13ce5",5.5,0.089028
"972fddecf4c6292de29d9b0ebff13ce5",6,0.082169
"972fddecf4c6292de29d9b0ebff13ce5",6.5,0.07666
"972fddecf4c6292de29d9b0ebff13ce5",7,0.072327
"972fddecf4c6292de29d9b0ebff13ce5",7.5,0.06903
"972fddecf4c6292de29d9b0ebff13ce5",8,0.066665
"972fddecf4c6292de29d9b0ebff13ce5",8.5,0.065158
"972fddecf4c6292de29d9b0ebff13ce5",9,0.06446
"972fddecf4c6292de29d9b0ebff13ce5",9.5,0.064548
"972fddecf4c6292de29d9b0ebff13ce5",10,0.065427
"24aef4e5bdd9aca9005e90ae8fe89a67",0,0.175698
"24aef4e5bdd9aca9005e90ae8fe89a67",0.5,0.217205
"24aef4e5bdd9aca9005e90ae8fe89a67",1,0.258407
"24aef4e5bdd9aca9005e90ae8fe89a67",1.5,0.297
"24aef4e5bdd9aca9005e90ae8fe89a67",2,0.331034
"24aef4e5bdd9aca9005e90ae8fe89a67",2.5,0.359033
"24aef4e5bdd9aca9005e90ae8fe89a67",3,0.37999
"24aef4e5bdd9aca9005e90ae8fe89a67",3.5,0.393286
"24aef4e5bdd9aca9005e90ae8fe89a67",4,0.398592
"24aef4e5bdd9aca9005e90ae8fe89a67",4.5,0.395793
"24aef4e5bdd9aca9005e90ae8fe89a67",5,0.384947
"24aef4e5bdd9aca9005e90ae8fe89a67",5.5,0.366312
"24aef4e5bdd9aca9005e90ae8fe89a67",6,0.340407
"24aef4e5bdd9aca9005e90ae8fe89a67",6.5,0.308107
"24aef4e5bdd9aca9005e90ae8fe89a67",7,0.270738
"24aef4e5bdd9aca9005e90ae8fe89a67",7.5,0.230111
"24aef4e5bdd9aca9005e90ae8fe89a67",8,0.18844
"24aef4e5bdd9aca9005e90ae8fe89a67",8.5,0.148132
"24aef4e5bdd9aca9005e90ae8fe89a67",9,0.111434
"24aef4e5bdd9aca9005e90ae8fe89a67",9.5,0.080056
"24aef4e5bdd9aca9005e90ae8fe89a67",10,0.054882
"04875030d92c68bc497920cb6bcab147",0,0.040433
"04875030d92c68bc497920cb6bcab147",0.5,0.055911
"04875030d92c68bc497920cb6bcab147",1,0.075452
"04875030d92c68bc497920cb6bcab147",1.5,0.099297
"04875030d92c68bc497920cb6bcab147",2,0.1274
"04875030d92c68bc497920cb6bcab147",2.5,0.159388
"04875030d92c68bc497920cb6bcab147",3,0.19458
"04875030d92c68bc497920cb6bcab147",3.5,0.232065
"04875030d92c68bc497920cb6bcab147",4,0.270794
"04875030d92c68bc497920cb6bcab147",4.5,0.309696
"04875030d92c68bc497920cb6bcab147",5,0.347767
"04875030d92c68bc497920cb6bcab147",5.5,0.384133
"04875030d92c68bc497920cb6bcab147",6,0.418086
"04875030d92c68bc497920cb6bcab147",6.5,0.449097
"04875030d92c68bc497920cb6bcab147",7,0.476798
"04875030d92c68bc497920cb6bcab147",7.5,0.50096
"04875030d92c68bc497920cb6bcab147",8,0.521466
"04875030d92c68bc497920cb6bcab147",8.5,0.538275
"04875030d92c68bc497920cb6bcab147",9,0.551394
"04875030d92c68bc497920cb6bcab147",9.5,0.560856
"04875030d92c68bc497920cb6bcab147",10,0.566698
"e2e208b81866a7c77ddf15f0779050a3",0,0.347006
"e2e208b81866a7c77ddf15f0779050a3",0.5,0.273842
"e2e208b81866a7c77ddf15f0779050a3",1,0.216531
"e2e208b81866a7c77ddf15f0779050a3",1.5,0.173263
"e2e208b81866a7c77ddf15f0779050a3",2,0.141517
